Code Prefix,Code,Category,Sex,Age,2006,2011,2016
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T23,T23-8,Size of Household,,,0,0,0
T24,T24-TOT,Dwelling type,,,14345,15744,16913
T24,T24-TOT,Dwelling type,,,14345,15744,14734
T24,T24-TOT,Dwelling type,,,14345,15744,2177
T24,T24-TOT,Dwelling type,,,14345,15744,0
T24,T24-TOT,Dwelling type,,,14345,14100,16913
T24,T24-TOT,Dwelling type,,,14345,14100,14734
T24,T24-TOT,Dwelling type,,,14345,14100,2177
T24,T24-TOT,Dwelling type,,,14345,14100,0
T24,T24-TOT,Dwelling type,,,14345,1638,16913
T24,T24-TOT,Dwelling type,,,14345,1638,14734
T24,T24-TOT,Dwelling type,,,14345,1638,2177
T24,T24-TOT,Dwelling type,,,14345,1638,0
T24,T24-TOT,Dwelling type,,,14345,0,16913
T24,T24-TOT,Dwelling type,,,14345,0,14734
T24,T24-TOT,Dwelling type,,,14345,0,2177
T24,T24-TOT,Dwelling type,,,14345,0,0
T24,T24-TOT,Dwelling type,,,12992,15744,16913
T24,T24-TOT,Dwelling type,,,12992,15744,14734
T24,T24-TOT,Dwelling type,,,12992,15744,2177
T24,T24-TOT,Dwelling type,,,12992,15744,0
T24,T24-TOT,Dwelling type,,,12992,14100,16913
T24,T24-TOT,Dwelling type,,,12992,14100,14734
T24,T24-TOT,Dwelling type,,,12992,14100,2177
T24,T24-TOT,Dwelling type,,,12992,14100,0
T24,T24-TOT,Dwelling type,,,12992,1638,16913
T24,T24-TOT,Dwelling type,,,12992,1638,14734
T24,T24-TOT,Dwelling type,,,12992,1638,2177
T24,T24-TOT,Dwelling type,,,12992,1638,0
T24,T24-TOT,Dwelling type,,,12992,0,16913
T24,T24-TOT,Dwelling type,,,12992,0,14734
T24,T24-TOT,Dwelling type,,,12992,0,2177
T24,T24-TOT,Dwelling type,,,12992,0,0
T24,T24-TOT,Dwelling type,,,1356,15744,16913
T24,T24-TOT,Dwelling type,,,1356,15744,14734
T24,T24-TOT,Dwelling type,,,1356,15744,2177
T24,T24-TOT,Dwelling type,,,1356,15744,0
T24,T24-TOT,Dwelling type,,,1356,14100,16913
T24,T24-TOT,Dwelling type,,,1356,14100,14734
T24,T24-TOT,Dwelling type,,,1356,14100,2177
T24,T24-TOT,Dwelling type,,,1356,14100,0
T24,T24-TOT,Dwelling type,,,1356,1638,16913
T24,T24-TOT,Dwelling type,,,1356,1638,14734
T24,T24-TOT,Dwelling type,,,1356,1638,2177
T24,T24-TOT,Dwelling type,,,1356,1638,0
T24,T24-TOT,Dwelling type,,,1356,0,16913
T24,T24-TOT,Dwelling type,,,1356,0,14734
T24,T24-TOT,Dwelling type,,,1356,0,2177
T24,T24-TOT,Dwelling type,,,1356,0,0
T24,T24-TOT,Dwelling type,,,0,15744,16913
T24,T24-TOT,Dwelling type,,,0,15744,14734
T24,T24-TOT,Dwelling type,,,0,15744,2177
T24,T24-TOT,Dwelling type,,,0,15744,0
T24,T24-TOT,Dwelling type,,,0,14100,16913
T24,T24-TOT,Dwelling type,,,0,14100,14734
T24,T24-TOT,Dwelling type,,,0,14100,2177
T24,T24-TOT,Dwelling type,,,0,14100,0
T24,T24-TOT,Dwelling type,,,0,1638,16913
T24,T24-TOT,Dwelling type,,,0,1638,14734
T24,T24-TOT,Dwelling type,,,0,1638,2177
T24,T24-TOT,Dwelling type,,,0,1638,0
T24,T24-TOT,Dwelling type,,,0,0,16913
T24,T24-TOT,Dwelling type,,,0,0,14734
T24,T24-TOT,Dwelling type,,,0,0,2177
T24,T24-TOT,Dwelling type,,,0,0,0
T24,T24-11,Dwelling type,,,7832,8229,8723
T24,T24-11,Dwelling type,,,7832,8229,7807
T24,T24-11,Dwelling type,,,7832,8229,920
T24,T24-11,Dwelling type,,,7832,8229,0
T24,T24-11,Dwelling type,,,7832,7493,8723
T24,T24-11,Dwelling type,,,7832,7493,7807
T24,T24-11,Dwelling type,,,7832,7493,920
T24,T24-11,Dwelling type,,,7832,7493,0
T24,T24-11,Dwelling type,,,7832,739,8723
T24,T24-11,Dwelling type,,,7832,739,7807
T24,T24-11,Dwelling type,,,7832,739,920
T24,T24-11,Dwelling type,,,7832,739,0
T24,T24-11,Dwelling type,,,7832,0,8723
T24,T24-11,Dwelling type,,,7832,0,7807
T24,T24-11,Dwelling type,,,7832,0,920
T24,T24-11,Dwelling type,,,7832,0,0
T24,T24-11,Dwelling type,,,7159,8229,8723
T24,T24-11,Dwelling type,,,7159,8229,7807
T24,T24-11,Dwelling type,,,7159,8229,920
T24,T24-11,Dwelling type,,,7159,8229,0
T24,T24-11,Dwelling type,,,7159,7493,8723
T24,T24-11,Dwelling type,,,7159,7493,7807
T24,T24-11,Dwelling type,,,7159,7493,920
T24,T24-11,Dwelling type,,,7159,7493,0
T24,T24-11,Dwelling type,,,7159,739,8723
T24,T24-11,Dwelling type,,,7159,739,7807
T24,T24-11,Dwelling type,,,7159,739,920
T24,T24-11,Dwelling type,,,7159,739,0
T24,T24-11,Dwelling type,,,7159,0,8723
T24,T24-11,Dwelling type,,,7159,0,7807
T24,T24-11,Dwelling type,,,7159,0,920
T24,T24-11,Dwelling type,,,7159,0,0
T24,T24-11,Dwelling type,,,670,8229,8723
T24,T24-11,Dwelling type,,,670,8229,7807
T24,T24-11,Dwelling type,,,670,8229,920
T24,T24-11,Dwelling type,,,670,8229,0
T24,T24-11,Dwelling type,,,670,7493,8723
T24,T24-11,Dwelling type,,,670,7493,7807
T24,T24-11,Dwelling type,,,670,7493,920
T24,T24-11,Dwelling type,,,670,7493,0
T24,T24-11,Dwelling type,,,670,739,8723
T24,T24-11,Dwelling type,,,670,739,7807
T24,T24-11,Dwelling type,,,670,739,920
T24,T24-11,Dwelling type,,,670,739,0
T24,T24-11,Dwelling type,,,670,0,8723
T24,T24-11,Dwelling type,,,670,0,7807
T24,T24-11,Dwelling type,,,670,0,920
T24,T24-11,Dwelling type,,,670,0,0
T24,T24-11,Dwelling type,,,0,8229,8723
T24,T24-11,Dwelling type,,,0,8229,7807
T24,T24-11,Dwelling type,,,0,8229,920
T24,T24-11,Dwelling type,,,0,8229,0
T24,T24-11,Dwelling type,,,0,7493,8723
T24,T24-11,Dwelling type,,,0,7493,7807
T24,T24-11,Dwelling type,,,0,7493,920
T24,T24-11,Dwelling type,,,0,7493,0
T24,T24-11,Dwelling type,,,0,739,8723
T24,T24-11,Dwelling type,,,0,739,7807
T24,T24-11,Dwelling type,,,0,739,920
T24,T24-11,Dwelling type,,,0,739,0
T24,T24-11,Dwelling type,,,0,0,8723
T24,T24-11,Dwelling type,,,0,0,7807
T24,T24-11,Dwelling type,,,0,0,920
T24,T24-11,Dwelling type,,,0,0,0
T24,T24-21,Dwelling type,,,2425,2504,2980
T24,T24-21,Dwelling type,,,2425,2504,2590
T24,T24-21,Dwelling type,,,2425,2504,392
T24,T24-21,Dwelling type,,,2425,2504,0
T24,T24-21,Dwelling type,,,2425,2235,2980
T24,T24-21,Dwelling type,,,2425,2235,2590
T24,T24-21,Dwelling type,,,2425,2235,392
T24,T24-21,Dwelling type,,,2425,2235,0
T24,T24-21,Dwelling type,,,2425,268,2980
T24,T24-21,Dwelling type,,,2425,268,2590
T24,T24-21,Dwelling type,,,2425,268,392
T24,T24-21,Dwelling type,,,2425,268,0
T24,T24-21,Dwelling type,,,2425,0,2980
T24,T24-21,Dwelling type,,,2425,0,2590
T24,T24-21,Dwelling type,,,2425,0,392
T24,T24-21,Dwelling type,,,2425,0,0
T24,T24-21,Dwelling type,,,2195,2504,2980
T24,T24-21,Dwelling type,,,2195,2504,2590
T24,T24-21,Dwelling type,,,2195,2504,392
T24,T24-21,Dwelling type,,,2195,2504,0
T24,T24-21,Dwelling type,,,2195,2235,2980
T24,T24-21,Dwelling type,,,2195,2235,2590
T24,T24-21,Dwelling type,,,2195,2235,392
T24,T24-21,Dwelling type,,,2195,2235,0
T24,T24-21,Dwelling type,,,2195,268,2980
T24,T24-21,Dwelling type,,,2195,268,2590
T24,T24-21,Dwelling type,,,2195,268,392
T24,T24-21,Dwelling type,,,2195,268,0
T24,T24-21,Dwelling type,,,2195,0,2980
T24,T24-21,Dwelling type,,,2195,0,2590
T24,T24-21,Dwelling type,,,2195,0,392
T24,T24-21,Dwelling type,,,2195,0,0
T24,T24-21,Dwelling type,,,235,2504,2980
T24,T24-21,Dwelling type,,,235,2504,2590
T24,T24-21,Dwelling type,,,235,2504,392
T24,T24-21,Dwelling type,,,235,2504,0
T24,T24-21,Dwelling type,,,235,2235,2980
T24,T24-21,Dwelling type,,,235,2235,2590
T24,T24-21,Dwelling type,,,235,2235,392
T24,T24-21,Dwelling type,,,235,2235,0
T24,T24-21,Dwelling type,,,235,268,2980
T24,T24-21,Dwelling type,,,235,268,2590
T24,T24-21,Dwelling type,,,235,268,392
T24,T24-21,Dwelling type,,,235,268,0
T24,T24-21,Dwelling type,,,235,0,2980
T24,T24-21,Dwelling type,,,235,0,2590
T24,T24-21,Dwelling type,,,235,0,392
T24,T24-21,Dwelling type,,,235,0,0
T24,T24-21,Dwelling type,,,0,2504,2980
T24,T24-21,Dwelling type,,,0,2504,2590
T24,T24-21,Dwelling type,,,0,2504,392
T24,T24-21,Dwelling type,,,0,2504,0
T24,T24-21,Dwelling type,,,0,2235,2980
T24,T24-21,Dwelling type,,,0,2235,2590
T24,T24-21,Dwelling type,,,0,2235,392
T24,T24-21,Dwelling type,,,0,2235,0
T24,T24-21,Dwelling type,,,0,268,2980
T24,T24-21,Dwelling type,,,0,268,2590
T24,T24-21,Dwelling type,,,0,268,392
T24,T24-21,Dwelling type,,,0,268,0
T24,T24-21,Dwelling type,,,0,0,2980
T24,T24-21,Dwelling type,,,0,0,2590
T24,T24-21,Dwelling type,,,0,0,392
T24,T24-21,Dwelling type,,,0,0,0
T24,T24-22,Dwelling type,,,825,933,1568
T24,T24-22,Dwelling type,,,825,933,1345
T24,T24-22,Dwelling type,,,825,933,222
T24,T24-22,Dwelling type,,,825,933,0
T24,T24-22,Dwelling type,,,825,853,1568
T24,T24-22,Dwelling type,,,825,853,1345
T24,T24-22,Dwelling type,,,825,853,222
T24,T24-22,Dwelling type,,,825,853,0
T24,T24-22,Dwelling type,,,825,77,1568
T24,T24-22,Dwelling type,,,825,77,1345
T24,T24-22,Dwelling type,,,825,77,222
T24,T24-22,Dwelling type,,,825,77,0
T24,T24-22,Dwelling type,,,825,0,1568
T24,T24-22,Dwelling type,,,825,0,1345
T24,T24-22,Dwelling type,,,825,0,222
T24,T24-22,Dwelling type,,,825,0,0
T24,T24-22,Dwelling type,,,718,933,1568
T24,T24-22,Dwelling type,,,718,933,1345
T24,T24-22,Dwelling type,,,718,933,222
T24,T24-22,Dwelling type,,,718,933,0
T24,T24-22,Dwelling type,,,718,853,1568
T24,T24-22,Dwelling type,,,718,853,1345
T24,T24-22,Dwelling type,,,718,853,222
T24,T24-22,Dwelling type,,,718,853,0
T24,T24-22,Dwelling type,,,718,77,1568
T24,T24-22,Dwelling type,,,718,77,1345
T24,T24-22,Dwelling type,,,718,77,222
T24,T24-22,Dwelling type,,,718,77,0
T24,T24-22,Dwelling type,,,718,0,1568
T24,T24-22,Dwelling type,,,718,0,1345
T24,T24-22,Dwelling type,,,718,0,222
T24,T24-22,Dwelling type,,,718,0,0
T24,T24-22,Dwelling type,,,104,933,1568
T24,T24-22,Dwelling type,,,104,933,1345
T24,T24-22,Dwelling type,,,104,933,222
T24,T24-22,Dwelling type,,,104,933,0
T24,T24-22,Dwelling type,,,104,853,1568
T24,T24-22,Dwelling type,,,104,853,1345
T24,T24-22,Dwelling type,,,104,853,222
T24,T24-22,Dwelling type,,,104,853,0
T24,T24-22,Dwelling type,,,104,77,1568
T24,T24-22,Dwelling type,,,104,77,1345
T24,T24-22,Dwelling type,,,104,77,222
T24,T24-22,Dwelling type,,,104,77,0
T24,T24-22,Dwelling type,,,104,0,1568
T24,T24-22,Dwelling type,,,104,0,1345
T24,T24-22,Dwelling type,,,104,0,222
T24,T24-22,Dwelling type,,,104,0,0
T24,T24-22,Dwelling type,,,0,933,1568
T24,T24-22,Dwelling type,,,0,933,1345
T24,T24-22,Dwelling type,,,0,933,222
T24,T24-22,Dwelling type,,,0,933,0
T24,T24-22,Dwelling type,,,0,853,1568
T24,T24-22,Dwelling type,,,0,853,1345
T24,T24-22,Dwelling type,,,0,853,222
T24,T24-22,Dwelling type,,,0,853,0
T24,T24-22,Dwelling type,,,0,77,1568
T24,T24-22,Dwelling type,,,0,77,1345
T24,T24-22,Dwelling type,,,0,77,222
T24,T24-22,Dwelling type,,,0,77,0
T24,T24-22,Dwelling type,,,0,0,1568
T24,T24-22,Dwelling type,,,0,0,1345
T24,T24-22,Dwelling type,,,0,0,222
T24,T24-22,Dwelling type,,,0,0,0
T24,T24-31,Dwelling type,,,1545,1606,1089
T24,T24-31,Dwelling type,,,1545,1606,911
T24,T24-31,Dwelling type,,,1545,1606,181
T24,T24-31,Dwelling type,,,1545,1606,0
T24,T24-31,Dwelling type,,,1545,1438,1089
T24,T24-31,Dwelling type,,,1545,1438,911
T24,T24-31,Dwelling type,,,1545,1438,181
T24,T24-31,Dwelling type,,,1545,1438,0
T24,T24-31,Dwelling type,,,1545,167,1089
T24,T24-31,Dwelling type,,,1545,167,911
T24,T24-31,Dwelling type,,,1545,167,181
T24,T24-31,Dwelling type,,,1545,167,0
T24,T24-31,Dwelling type,,,1545,0,1089
T24,T24-31,Dwelling type,,,1545,0,911
T24,T24-31,Dwelling type,,,1545,0,181
T24,T24-31,Dwelling type,,,1545,0,0
T24,T24-31,Dwelling type,,,1356,1606,1089
T24,T24-31,Dwelling type,,,1356,1606,911
T24,T24-31,Dwelling type,,,1356,1606,181
T24,T24-31,Dwelling type,,,1356,1606,0
T24,T24-31,Dwelling type,,,1356,1438,1089
T24,T24-31,Dwelling type,,,1356,1438,911
T24,T24-31,Dwelling type,,,1356,1438,181
T24,T24-31,Dwelling type,,,1356,1438,0
T24,T24-31,Dwelling type,,,1356,167,1089
T24,T24-31,Dwelling type,,,1356,167,911
T24,T24-31,Dwelling type,,,1356,167,181
T24,T24-31,Dwelling type,,,1356,167,0
T24,T24-31,Dwelling type,,,1356,0,1089
T24,T24-31,Dwelling type,,,1356,0,911
T24,T24-31,Dwelling type,,,1356,0,181
T24,T24-31,Dwelling type,,,1356,0,0
T24,T24-31,Dwelling type,,,192,1606,1089
T24,T24-31,Dwelling type,,,192,1606,911
T24,T24-31,Dwelling type,,,192,1606,181
T24,T24-31,Dwelling type,,,192,1606,0
T24,T24-31,Dwelling type,,,192,1438,1089
T24,T24-31,Dwelling type,,,192,1438,911
T24,T24-31,Dwelling type,,,192,1438,181
T24,T24-31,Dwelling type,,,192,1438,0
T24,T24-31,Dwelling type,,,192,167,1089
T24,T24-31,Dwelling type,,,192,167,911
T24,T24-31,Dwelling type,,,192,167,181
T24,T24-31,Dwelling type,,,192,167,0
T24,T24-31,Dwelling type,,,192,0,1089
T24,T24-31,Dwelling type,,,192,0,911
T24,T24-31,Dwelling type,,,192,0,181
T24,T24-31,Dwelling type,,,192,0,0
T24,T24-31,Dwelling type,,,0,1606,1089
T24,T24-31,Dwelling type,,,0,1606,911
T24,T24-31,Dwelling type,,,0,1606,181
T24,T24-31,Dwelling type,,,0,1606,0
T24,T24-31,Dwelling type,,,0,1438,1089
T24,T24-31,Dwelling type,,,0,1438,911
T24,T24-31,Dwelling type,,,0,1438,181
T24,T24-31,Dwelling type,,,0,1438,0
T24,T24-31,Dwelling type,,,0,167,1089
T24,T24-31,Dwelling type,,,0,167,911
T24,T24-31,Dwelling type,,,0,167,181
T24,T24-31,Dwelling type,,,0,167,0
T24,T24-31,Dwelling type,,,0,0,1089
T24,T24-31,Dwelling type,,,0,0,911
T24,T24-31,Dwelling type,,,0,0,181
T24,T24-31,Dwelling type,,,0,0,0
T24,T24-32,Dwelling type,,,689,750,870
T24,T24-32,Dwelling type,,,689,750,703
T24,T24-32,Dwelling type,,,689,750,166
T24,T24-32,Dwelling type,,,689,750,0
T24,T24-32,Dwelling type,,,689,693,870
T24,T24-32,Dwelling type,,,689,693,703
T24,T24-32,Dwelling type,,,689,693,166
T24,T24-32,Dwelling type,,,689,693,0
T24,T24-32,Dwelling type,,,689,58,870
T24,T24-32,Dwelling type,,,689,58,703
T24,T24-32,Dwelling type,,,689,58,166
T24,T24-32,Dwelling type,,,689,58,0
T24,T24-32,Dwelling type,,,689,0,870
T24,T24-32,Dwelling type,,,689,0,703
T24,T24-32,Dwelling type,,,689,0,166
T24,T24-32,Dwelling type,,,689,0,0
T24,T24-32,Dwelling type,,,619,750,870
T24,T24-32,Dwelling type,,,619,750,703
T24,T24-32,Dwelling type,,,619,750,166
T24,T24-32,Dwelling type,,,619,750,0
T24,T24-32,Dwelling type,,,619,693,870
T24,T24-32,Dwelling type,,,619,693,703
T24,T24-32,Dwelling type,,,619,693,166
T24,T24-32,Dwelling type,,,619,693,0
T24,T24-32,Dwelling type,,,619,58,870
T24,T24-32,Dwelling type,,,619,58,703
T24,T24-32,Dwelling type,,,619,58,166
T24,T24-32,Dwelling type,,,619,58,0
T24,T24-32,Dwelling type,,,619,0,870
T24,T24-32,Dwelling type,,,619,0,703
T24,T24-32,Dwelling type,,,619,0,166
T24,T24-32,Dwelling type,,,619,0,0
T24,T24-32,Dwelling type,,,64,750,870
T24,T24-32,Dwelling type,,,64,750,703
T24,T24-32,Dwelling type,,,64,750,166
T24,T24-32,Dwelling type,,,64,750,0
T24,T24-32,Dwelling type,,,64,693,870
T24,T24-32,Dwelling type,,,64,693,703
T24,T24-32,Dwelling type,,,64,693,166
T24,T24-32,Dwelling type,,,64,693,0
T24,T24-32,Dwelling type,,,64,58,870
T24,T24-32,Dwelling type,,,64,58,703
T24,T24-32,Dwelling type,,,64,58,166
T24,T24-32,Dwelling type,,,64,58,0
T24,T24-32,Dwelling type,,,64,0,870
T24,T24-32,Dwelling type,,,64,0,703
T24,T24-32,Dwelling type,,,64,0,166
T24,T24-32,Dwelling type,,,64,0,0
T24,T24-32,Dwelling type,,,0,750,870
T24,T24-32,Dwelling type,,,0,750,703
T24,T24-32,Dwelling type,,,0,750,166
T24,T24-32,Dwelling type,,,0,750,0
T24,T24-32,Dwelling type,,,0,693,870
T24,T24-32,Dwelling type,,,0,693,703
T24,T24-32,Dwelling type,,,0,693,166
T24,T24-32,Dwelling type,,,0,693,0
T24,T24-32,Dwelling type,,,0,58,870
T24,T24-32,Dwelling type,,,0,58,703
T24,T24-32,Dwelling type,,,0,58,166
T24,T24-32,Dwelling type,,,0,58,0
T24,T24-32,Dwelling type,,,0,0,870
T24,T24-32,Dwelling type,,,0,0,703
T24,T24-32,Dwelling type,,,0,0,166
T24,T24-32,Dwelling type,,,0,0,0
T24,T24-33,Dwelling type,,,961,1696,1581
T24,T24-33,Dwelling type,,,961,1696,1288
T24,T24-33,Dwelling type,,,961,1696,296
T24,T24-33,Dwelling type,,,961,1696,0
T24,T24-33,Dwelling type,,,961,1364,1581
T24,T24-33,Dwelling type,,,961,1364,1288
T24,T24-33,Dwelling type,,,961,1364,296
T24,T24-33,Dwelling type,,,961,1364,0
T24,T24-33,Dwelling type,,,961,330,1581
T24,T24-33,Dwelling type,,,961,330,1288
T24,T24-33,Dwelling type,,,961,330,296
T24,T24-33,Dwelling type,,,961,330,0
T24,T24-33,Dwelling type,,,961,0,1581
T24,T24-33,Dwelling type,,,961,0,1288
T24,T24-33,Dwelling type,,,961,0,296
T24,T24-33,Dwelling type,,,961,0,0
T24,T24-33,Dwelling type,,,893,1696,1581
T24,T24-33,Dwelling type,,,893,1696,1288
T24,T24-33,Dwelling type,,,893,1696,296
T24,T24-33,Dwelling type,,,893,1696,0
T24,T24-33,Dwelling type,,,893,1364,1581
T24,T24-33,Dwelling type,,,893,1364,1288
T24,T24-33,Dwelling type,,,893,1364,296
T24,T24-33,Dwelling type,,,893,1364,0
T24,T24-33,Dwelling type,,,893,330,1581
T24,T24-33,Dwelling type,,,893,330,1288
T24,T24-33,Dwelling type,,,893,330,296
T24,T24-33,Dwelling type,,,893,330,0
T24,T24-33,Dwelling type,,,893,0,1581
T24,T24-33,Dwelling type,,,893,0,1288
T24,T24-33,Dwelling type,,,893,0,296
T24,T24-33,Dwelling type,,,893,0,0
